customer_id,acquisition_source,country,date_first_deposit_id,date_registration_id,gender,date_transaction_id,count_deposit,sum_free_spin,sum_deposit,sum_bonus_cost,sum_ngr,sum_bet_real,sum_bet_bonus,sum_win_real,sum_win_bonus
1269,1,Sweden,20100614,20100614,Female,20100908,0,2.358,0,0,35.028,68.866,0,31.481,2.358
1333,0,New Zealand,20100615,20100615,Female,20100908,0,1.572,0,0,-18.831,6.59,0,23.849,1.572
1480,0,United Kingdom,20100618,20100618,Male,20100908,2,0,1645.7,0,-1694.657,6128.449,0,7670.028,0
2184,1,Canada,20100630,20100630,Male,20100910,0,0,0,0,10.289,1809.273,0,1798.984,0
2098,1,United Kingdom,20100629,20100629,Male,20100913,7,7.798,683.16,111.02,-201.668,2422.796,735.052,2637.382,631.726
2184,1,Canada,20100630,20100630,Male,20100913,1,0,20.57,0,21.731,145.965,0,124.234,0
1731,0,"Macedonia, the former Yugoslav Republic of",20100623,20100622,Male,20100922,0,0,0,41.695,0.055,0,61.373,0,19.623
1800,0,Finland,20100623,20100623,Female,20100922,1,0,100,0,15.58,61.05,0,45.47,0
2184,1,Canada,20100630,20100630,Male,20100922,1,0,33.92,0,13.752,112.982,0,99.23,0
562,0,United Kingdom,20100603,20100603,Male,20100725,0,6.902,0,0,-0.234,8.279,0,1.119,6.902
2101,0,Sweden,20100630,20100629,Male,20100731,2,0,104.7,0,103.967,265.938,0,161.971,0
1917,1,Finland,20100627,20100625,Male,20100801,1,0,20,10,20.54,0.54,21.58,0,11.58
562,0,United Kingdom,20100603,20100603,Male,20100802,1,0,22.88,0,22.318,46.868,0,24.55,0
2147,1,United Kingdom,20100629,20100629,Male,20100805,1,1.108,113.53,0,109.099,554.354,0,444.148,1.108
556,1,Finland,20100603,20100603,Male,20100811,1,0,20.5,0,19.71,142.2,0,122.49,0
628,1,Netherlands,20100605,20100605,Male,20100819,0,0.21,0,0,-0.01,0.6,0,0.4,0.21
1970,1,Norway,20100627,20100626,Male,20100917,1,0,34.96,0,0,0,0,0,0
315,1,Netherlands,20100601,20100521,Male,20100601,1,0,10,10,9.95,0,44.05,0,34.1
260,1,Ukraine,20100606,20100422,Male,20100606,1,0,9.11,0,0,0,0,0,0
695,0,United Kingdom,20100606,20100606,Male,20100606,1,0,117.21,113.001,112.889,0,2636.682,0,2523.913
314,1,United Kingdom,20100610,20100521,Male,20100610,1,0.501,35.01,34.155,25.81,0.353,610.074,0,576.482
1063,1,Sweden,20100611,20100611,Male,20100611,1,3.434,10.24,12.8,-6.554,11.685,0,8.375,4.11
556,1,Finland,20100603,20100603,Male,20100612,1,2.99,20.5,25,20.03,7,106.95,3.96,84.96
1063,1,Sweden,20100611,20100611,Male,20100614,0,2.153,0,0,-0.033,5.53,0,3.41,2.153
824,1,Germany,20100607,20100607,Male,20100616,0,0.65,0,0,0.05,0.7,0,0,0.65
824,1,Germany,20100607,20100607,Male,20100618,0,1.41,0,0,0.03,4.8,0,3.36,1.41
293,0,Canada,20100610,20100513,Male,20100618,0,0.202,0,0,0,0.269,0,0.067,0.202
330,1,United Kingdom,20100601,20100527,Male,20100625,1,0,11.36,0,22.724,52.151,0,29.428,0
458,0,Sweden,20100617,20100602,Male,20100625,2,0,512,0,4.096,4.096,0,0,0
1855,0,Norway,20100624,20100624,Male,20100627,0,0,0,0,117.063,147.98,0,30.917,0
1917,1,Finland,20100627,20100625,Male,20100627,3,0,123,0,123.01,2172.1,0,2049.09,0
2034,0,United Kingdom,20100627,20100627,Male,20100627,4,0,221.27,244.283,215.877,0,1206.645,0,962.362
2036,0,Sweden,20100627,20100627,Male,20100627,1,0,40,50,39.29,1833,1971.3,1435.6,2319.41
1804,0,New Zealand,20100623,20100623,Female,20100702,2,2.181,19.25,0,19.303,169.887,0,148.402,2.181
1855,0,Norway,20100624,20100624,Male,20100702,0,0,0,0,20.406,136.32,0,115.915,0
1917,1,Finland,20100627,20100625,Male,20100702,0,11.53,0,0,0.03,138.05,0,126.49,11.53
1096,1,Finland,20100611,20100611,Male,20100707,1,0,50,100,-3523.8,3003,4336.87,3099.7,7713.97
924,1,Norway,20100609,20100609,Male,20100709,0,0,0,-1.785,1.785,0,0,0,0
1575,1,United Kingdom,20100624,20100619,Male,20100712,3,0,104.14,0,102.656,102.656,0,0,0
1236,0,Netherlands,20100614,20100614,Male,20100714,1,1.9,100,0,100,569.9,0,468,1.9
1811,1,Germany,20100630,20100624,Male,20100722,1,2.35,10,0,9.99,57.95,0,45.61,2.35
103,0,Norway,20100610,20090621,Male,20100725,1,0,102.5,0,0,0,0,0,0
1096,1,Finland,20100611,20100611,Male,20100725,0,1,0,0,0.09,17.7,0,16.61,1
548,0,Netherlands,20100603,20100603,Male,20100726,1,0,20,0,20,65.6,0,45.6,0
556,1,Finland,20100603,20100603,Male,20100727,1,0,20.5,0,20.05,28.82,0,8.77,0
562,0,United Kingdom,20100603,20100603,Male,20100727,1,0,11.51,0,11.061,219.078,0,208.017,0
562,0,United Kingdom,20100603,20100603,Male,20100803,1,0,22.67,0,22.122,188.037,0,165.915,0
1150,0,United Kingdom,20100612,20100612,Female,20100807,1,0,113.25,44.196,110.492,0,51.157,0,6.961
959,0,United Kingdom,20100609,20100609,Male,20100812,0,0,0,-226.32,226.32,0,0,0,0
824,1,Germany,20100607,20100607,Male,20100817,0,16.6,0,0,0.01,31.46,0,14.85,16.6
562,0,United Kingdom,20100603,20100603,Male,20100824,1,0,11.1,0,10.832,21.664,0,10.832,0
458,0,Sweden,20100617,20100602,Male,20100901,2,0,210.6,0,42.2,31.65,10.55,0,0
465,0,Germany,20100602,20100602,Male,20100901,0,0,0,0,-10,100,0,110,0
562,0,United Kingdom,20100603,20100603,Male,20100901,2,0,22.26,0,21.71,31.48,0,9.77,0
208,1,Sweden,20100610,20100224,Female,20100907,0,1.205,0,0,0.052,1.467,0,0.21,1.205
1150,0,United Kingdom,20100612,20100612,Female,20100911,1,0,112.88,44.052,110.13,0,359.96,0,315.908
1804,0,New Zealand,20100623,20100623,Female,20100911,2,0,15.54,6.064,15.103,84.75,113.93,22.626,170.053
1804,0,New Zealand,20100623,20100623,Female,20100918,1,0,6.12,2.449,6.124,0.294,5.095,0.288,2.651
774,1,Canada,20100607,20100607,Male,20100607,1,7.509,13.52,13.194,13.239,5.413,93.414,0.119,85.491
834,1,Germany,20100607,20100607,Male,20100607,1,0,30,30,30,0,30,0,0
824,1,Germany,20100607,20100607,Male,20100611,1,2.68,50,0,49.84,101.8,0,49.28,2.68
846,1,Germany,20100609,20100607,Female,20100611,0,0.3,0,0,0,0.3,0,0,0.3
824,1,Germany,20100607,20100607,Male,20100612,0,1.76,0,0,-0.08,2.4,0,0.72,1.76
846,1,Germany,20100609,20100607,Female,20100612,0,0.74,0,0,-0.04,0.7,0,0,0.74
314,1,United Kingdom,20100610,20100521,Male,20100613,0,2.667,0,11.352,0.166,19.229,146.259,9.563,144.407
5125,1,United Kingdom,20110630,20110630,Male,20110726,0,0,0,0,-11.148,0,0,11.148,0
5069,1,Germany,20110629,20110629,Male,20110802,1,0,10,0,10,10,0,0,0
2671,0,United Kingdom,20110604,20110604,Female,20110604,1,0,11.38,0,11.379,11.379,0,0,0
2309,0,Ukraine,20110604,20110402,Male,20110605,0,0,0,0,0,0,0,0,0
2812,0,Sweden,20110608,20110606,Male,20110609,0,0,0,0,-102.375,0,48.75,0,151.125
2731,0,United Kingdom,20110605,20110605,Male,20110610,0,0,0,0,-36.947,0.66,35.816,-0.006,73.428
2812,0,Sweden,20110608,20110606,Male,20110610,0,0,0,0,-199.875,0,151.125,0.41,350.64
3278,0,Sweden,20110612,20110612,Male,20110613,0,0,0,0,0.351,0,323.751,0.458,367.23
3282,0,Norway,20110613,20110612,Male,20110613,1,0.689,10.59,10.59,-98.944,33.443,509.226,21.539,620.083
3493,0,United Kingdom,20110613,20110613,Male,20110613,1,0,11.34,0,11.244,27.229,0,15.985,0
3502,0,Sweden,20110613,20110613,Female,20110613,1,0,98.5,98.5,-98.5,0,0,0,0
3515,0,Finland,20110613,20110613,Male,20110613,1,1.45,30,30,-106.78,0,610.32,0,710.5
2362,1,Austria,20110614,20110513,Male,20110618,0,0,0,0,16.75,35.8,0,19.05,0
3609,0,Germany,20110614,20110614,Male,20110618,0,0,0,0,-40,0,53,0,40
3633,1,United Kingdom,20110614,20110614,Male,20110618,1,4.391,11.41,0,-4.391,0,0,0,4.391
3653,0,United Kingdom,20110614,20110614,Male,20110618,0,13.166,0,0,-13.166,0,0,0,13.166
32,1,Canada,20110619,20071222,Male,20110620,1,0,64.87,0,64.884,158.945,0,94.062,0
2999,1,United Kingdom,20110608,20110608,Male,20110622,1,1.933,11.37,5.686,-7.618,0,0,0,1.933
3320,1,Norway,20110612,20110612,Male,20110622,0,0,0,0,-89.04,0,53,0,114.136
2333,1,New Zealand,20110627,20110427,Female,20110628,1,1.759,5.87,11.726,4.741,5.04,64.205,3.281,54.278
2999,1,United Kingdom,20110608,20110608,Male,20110702,0,15.99,0,0,-15.99,0,0,0,15.99
5010,0,Norway,20110629,20110629,Male,20110702,1,0,31.5,0,-6.329,225.161,0,231.489,0
5057,0,United Kingdom,20110629,20110629,Male,20110702,0,0,0,11.305,0,0,11.305,0,0
5107,0,Netherlands,20110630,20110630,Male,20110702,0,0.4,0,0,-0.06,0.4,0,0.06,0.4
4686,0,Sweden,20110626,20110625,Male,20110706,0,0,0,0,-2.39,0,97.65,0,100.04
5125,1,United Kingdom,20110630,20110630,Male,20110715,0,0,0,0,-10.405,0,0,10.405,0
4212,1,Sweden,20110619,20110619,Female,20110718,0,0,0,-28.71,28.71,0,0,0,0
4455,0,United Kingdom,20110621,20110621,Female,20110718,0,1.571,0,0,0.483,2.671,0,0.617,1.571
3609,0,Germany,20110614,20110614,Male,20110719,1,0,180,0,75,75,0,0,0
3380,0,United Kingdom,20110613,20110613,Female,20110720,1,0,11.19,0,0,0,0,0,0
5069,1,Germany,20110629,20110629,Male,20110723,1,0,10,0,10,10,0,0,0
5125,1,United Kingdom,20110630,20110630,Male,20110724,0,0,0,0,14.115,14.115,0,0,0
3922,0,United Kingdom,20110616,20110616,Male,20110803,1,1.91,11.23,0,-4.718,11.233,0,14.041,1.91
2506,0,United Kingdom,20110602,20110602,Female,20110602,1,0,114.41,114.41,114.411,0.114,596.707,0.057,482.353
2588,1,Finland,20110603,20110603,Female,20110607,11,0,1830,0,1889.95,4586.8,0.2,2697.05,0
2617,1,United Kingdom,20110603,20110603,Female,20110607,0,0.739,0,0,-0.058,8.531,0,7.85,0.739
2917,1,Sweden,20110607,20110607,Male,20110607,4,0,487,0,477.178,1169.513,0,687.514,0
2306,1,Canada,20110610,20110328,Male,20110610,1,0,6.56,0,6.501,17.253,0,10.752,0
3391,0,United Kingdom,20110613,20110613,Male,20110613,1,0,11.35,0,1.135,1.135,0,0,0
3399,0,United Kingdom,20110613,20110613,Male,20110613,1,0,11.34,0,1.134,1.134,0,0,0
2270,0,New Zealand,20110614,20110129,Female,20110614,1,42.668,12.02,24.048,-1.512,338.221,761.155,309.049,779.812
3464,1,Sweden,20110613,20110613,Female,20110614,0,0,0,0,-1.103,0,28.546,0,29.649
3515,0,Finland,20110613,20110613,Male,20110614,0,0,0,0,-38.489,0,622.95,0,653.3
3742,0,Germany,20110614,20110614,Male,20110614,1,0,100,100,-100,0,0,0,0
3755,1,Germany,20110614,20110614,Male,20110614,1,0,10,0,9.636,24.94,0,15.02,0
3380,0,United Kingdom,20110613,20110613,Female,20110618,1,16.819,11.4,0,-16.819,0,0,0,16.819
3399,0,United Kingdom,20110613,20110613,Male,20110618,0,4.622,0,0,-17.12,8.047,0,20.545,4.622
2645,0,Netherlands,20110604,20110604,Male,20110621,0,0,0,0,0.2,0.2,0,0,0
4365,1,Sweden,20110621,20110620,Male,20110621,1,0,48.65,48.65,-48.65,0,0,0,0
4376,0,Sweden,20110621,20110621,Female,20110621,1,0,48.45,48.45,48.45,0,48.45,0,0
4468,1,United Kingdom,20110621,20110621,Male,20110621,1,0,28.61,0,28.608,28.608,0,0,0
4204,1,United Kingdom,20110620,20110619,Male,20110621,0,0,0,11.443,-11.443,0,0,0,0
4212,1,Sweden,20110619,20110619,Female,20110621,0,0.29,0,0,-0.29,0,0,0,0.29
4239,0,United Kingdom,20110621,20110619,Female,20110621,1,0,11.38,0,11.38,11.38,0,0,0
4255,1,United Kingdom,20110619,20110619,Male,20110621,0,0,0,11.433,0,0,11.433,0,0
2808,0,United Kingdom,20110606,20110606,Female,20110606,1,0,113.96,113.96,-113.96,0,0,0,0
3180,0,Finland,20110611,20110611,Female,20110611,2,0,150,100,108.392,303.88,429.47,254,329.47
2352,0,United Kingdom,20110613,20110510,Male,20110613,1,0,11.34,0,0,0,0,0,0
3390,0,United Kingdom,20110613,20110613,Male,20110613,1,0,11.34,0,1.134,1.134,0,0,0
3398,0,United Kingdom,20110613,20110613,Male,20110613,1,0,11.35,0,0,0,0,0,0
3406,1,United Kingdom,20110613,20110613,Male,20110613,1,0,11.38,0,11.382,11.382,0,0,0
3466,1,United Kingdom,20110613,20110613,Female,20110614,0,0.794,0,0,-0.794,0,0,0,0.794
3496,0,United Kingdom,20110613,20110613,Male,20110614,0,0,0,0,-8.224,0,0,8.224,0
3516,0,United Kingdom,20110613,20110613,Male,20110614,0,0,0,11.356,0.092,0,11.448,0,0
2601,0,United Kingdom,20110613,20110603,Male,20110617,0,0,0,0,11.431,11.431,0,0,0
3307,1,United Kingdom,20110612,20110612,Male,20110618,0,0,0,0,1.14,1.14,0,0,0
3390,0,United Kingdom,20110613,20110613,Male,20110618,0,0,0,5.705,-52.742,0,5.702,0.028,52.711
3398,0,United Kingdom,20110613,20110613,Male,20110618,0,9.814,0,0,-9.814,0,0,0,9.814
3439,0,United Kingdom,20110613,20110613,Male,20110618,0,0,0,0,-7.937,0,0,7.937,0
3449,0,United Kingdom,20110613,20110613,Male,20110618,0,1.94,0,0,-1.94,0,0,0,1.94
2644,0,Canada,20110604,20110604,Male,20110621,0,0.356,0,0,0,0.356,0,0,0.356
4363,1,Croatia,20110620,20110620,Male,20110621,0,0,0,0,4.97,36.1,0,31.13,0
4209,1,United Kingdom,20110619,20110619,Male,20110621,0,0,0,11.413,0.009,0,11.422,0,0
4229,0,United Kingdom,20110619,20110619,Male,20110621,0,0,0,11.411,-11.411,0,0,0,0
4242,0,Finland,20110619,20110619,Male,20110621,0,0,0,-100,-100,0,0,200,0
4939,1,Netherlands,20110628,20110628,Male,20110628,1,0,10,0,9.96,63.6,0,53.64,0
4947,0,Belarus,20110628,20110628,Male,20110628,2,0,20,0,10.74,17.8,0,7.06,0
3181,0,Sweden,20110618,20110611,Female,20110704,0,0,0,0,0.664,0.274,0.488,0.098,0
2644,0,Canada,20110604,20110604,Male,20110709,1,0,19.49,0,19.5,72.461,0,52.961,0
2412,1,Sweden,20110620,20110531,Male,20110718,0,0,0,-28.68,28.68,0,0,0,0
4349,0,United Kingdom,20110620,20110620,Male,20110720,1,1.542,11.17,0,-1.542,0,0,0,1.542
2644,0,Canada,20110604,20110604,Male,20110727,2,0,197.12,0,197.313,6528.094,0,6330.781,0
3114,0,United Kingdom,20110610,20110610,Male,20110727,2,0,22.5,0,-102.023,73.328,0,175.351,0
4955,0,United Kingdom,20110628,20110628,Female,20110728,0,0,0,-0.565,0.565,0,0,0,0
4990,1,New Zealand,20110628,20110628,Female,20110728,0,0,0,0,-39.426,1146.489,0,1180.949,0
5049,0,United Kingdom,20110629,20110629,Male,20110728,5,0,202.07,0,-39.291,1107.021,0,1146.311,0
5150,0,United Kingdom,20110630,20110630,Male,20110728,0,0,0,0,0.404,0.404,0,0,0
4990,1,New Zealand,20110628,20110628,Female,20110730,0,0,0,0,137.612,757.835,0,597.229,0
5150,0,United Kingdom,20110630,20110630,Male,20110730,0,0,0,0,0,0,0,0,0
4990,1,New Zealand,20110628,20110628,Female,20110807,0,0,0,0,95.275,1261.092,0,1155.524,0
2644,0,Canada,20110604,20110604,Male,20110809,3,0,63.01,0,63.055,223.22,0,160.165,0
4333,0,Finland,20110620,20110620,Male,20110810,0,0,0,0,0,0,0,0,0
4349,0,United Kingdom,20110620,20110620,Male,20110810,1,4.5,11.14,0,-4.5,0,0,0,4.5
3545,0,United Kingdom,20110613,20110613,Female,20110817,1,15.752,11.16,0,-15.752,0,0,0,15.752
3691,1,United Kingdom,20110614,20110614,Male,20110817,1,0.357,11.17,0,111.749,112.107,0,0,0.357
3853,0,Norway,20110615,20110615,Male,20110817,0,0,0,0,16.538,16.538,0,0,0
4990,1,New Zealand,20110628,20110628,Female,20110822,2,0,17.37,0,16.071,37.972,0,20.502,0
4349,0,United Kingdom,20110620,20110620,Male,20110824,1,0.477,11.08,0,2.567,11.064,0,8.021,0.477
3156,1,United Kingdom,20110610,20110610,Female,20110830,16,0,969.93,0,858.475,3637.361,0,2778.885,0
3691,1,United Kingdom,20110614,20110614,Male,20110830,1,0.1,11.15,0,22.206,22.306,0,0,0.1
64,1,United Kingdom,20110614,20090103,Male,20110628,0,0,0,0,16.958,16.958,0,0,0
4862,0,Germany,20110627,20110627,Male,20110628,0,0,0,0,-1201,0,300,0,1401
4912,1,Norway,20110628,20110628,Male,20110628,1,0,105.6,105.6,-413.952,0,323.136,0,737.088
4341,0,Sweden,20110620,20110620,Female,20110701,0,0,0,0,-149.136,0,0,0.156,148.98
4349,0,United Kingdom,20110620,20110620,Male,20110701,0,0,0,0,-33.858,0,11.286,0.008,45.136
3398,0,United Kingdom,20110613,20110613,Male,20110704,1,0,11.35,0,0,0,0,0,0
3449,0,United Kingdom,20110613,20110613,Male,20110704,1,0,11.35,0,0,0,0,0,0
3491,1,Norway,20110613,20110613,Male,20110704,0,0,0,0,21.16,0,7.509,0,0
1423,1,Netherlands,20100617,20100617,Male,20100912,3,4.2,50,0,-220.04,204.3,0,420.14,4.2
383,0,United Kingdom,20100601,20100601,Female,20100605,1,0,117.61,45.896,114.683,0,57.886,0,12.048
450,1,United Kingdom,20100602,20100602,Male,20100605,0,0,0,0,-29.254,34.416,0,63.67,0
58,1,Norway,20100612,20081102,Male,20100612,3,0,323.59,0,82.892,724.13,0,641.238,0
1118,0,Norway,20100612,20100612,Male,20100612,1,2.265,107.93,84.16,-1245.968,8963.186,3714.396,7775.335,5320.545
1021,1,United Kingdom,20100610,20100610,Male,20100613,0,0,0,11.325,-224.511,856.587,34.122,1081.148,22.748
1040,0,Finland,20100610,20100610,Male,20100613,1,0,30.75,10,30.5,36.75,18.75,6.25,8.75
1185,0,Finland,20100613,20100613,Male,20100613,2,8,20.5,32.5,-55.07,92.95,479.45,27.01,577.96
1423,1,Netherlands,20100617,20100617,Male,20100617,4,0,100,0,-101.15,2922,0,3023.15,0
1279,1,Germany,20100614,20100614,Male,20100617,0,0,0,0,633,2118,0,1485,0
1359,0,Germany,20100616,20100616,Male,20100617,0,0,0,0,200,0,100,0,0
450,1,United Kingdom,20100602,20100602,Male,20100620,0,0,0,-11.349,11.349,0,0,0,0
1576,1,United Kingdom,20100619,20100619,Male,20100620,1,0,23.29,0,34.972,88.67,254.307,236.353,140.731
1663,0,Finland,20100621,20100621,Male,20100621,1,8.05,50,0,49.95,251.6,0,193.6,8.05
1597,1,Sweden,20100620,20100620,Male,20100621,0,0,0,0,51.2,204.8,0,153.6,0
1322,0,Sweden,20100621,20100615,Male,20100622,2,3.768,358.4,0,-386.339,8125.696,2353.459,7985.715,2855.066
1409,1,Finland,20100619,20100616,Male,20100622,1,0,100,75,100.15,0.15,915.19,0,840.19
1423,1,Netherlands,20100617,20100617,Male,20100622,5,0,55,0,-115.06,376.8,0,491.86,0
1291,1,Norway,20100624,20100615,Male,20100624,1,4.957,21.67,63.42,-287.441,0,1083.706,0,1328.878
1872,1,Germany,20100624,20100624,Male,20100624,1,0,100,100,100,0,100,0,0
56,1,Norway,20100625,20081023,Male,20100625,1,0,108.34,0,104.432,866.74,0,762.308,0
1909,1,Norway,20100625,20100625,Female,20100626,1,0,21.67,8.456,-192.163,208.229,219.01,397.855,234.231
1373,1,United Kingdom,20100616,20100616,Female,20100626,7,13.316,163.03,0,210.856,912.313,0,688.141,13.316
1423,1,Netherlands,20100617,20100617,Male,20100626,3,0,30,0,-39.95,88.9,0,128.85,0
1516,0,Sweden,20100618,20100618,Male,20100626,1,0,41.98,16.384,40.96,0,84.466,0,68.082
1526,0,United Kingdom,20100618,20100618,Male,20100626,1,4.897,45.42,88.624,172.316,1517.747,684.367,1350.419,680.516
58,1,Norway,20100612,20081102,Male,20100628,1,0,26.43,0,-2.875,38.898,0,41.773,0
2052,1,Germany,20100628,20100627,Male,20100629,1,0,10,0,9.87,25.2,0,15.33,0
2156,0,Finland,20100629,20100629,Male,20100629,1,0,100,100,-7.994,0,736.73,0.004,744.72
2179,1,United Kingdom,20100630,20100630,Male,20100630,1,7.67,64.26,62.695,-1090.206,143.993,2045.226,378.573,2900.848
112,1,Norway,20100627,20090806,Male,20100701,2,5.423,161.28,78.675,156.209,6.741,249.898,1.349,176.645
1854,1,Germany,20100625,20100624,Female,20100704,0,0,0,0,0,0,0,0,0
1880,1,Finland,20100625,20100625,Male,20100704,1,0,50,0,-8,50,0,58,0
56,1,Norway,20100625,20081023,Male,20100715,2,0,437.06,0,424.908,878.384,0,453.476,0
170,1,Norway,20100623,20091210,Female,20100716,0,0,0,0,53.742,311.405,0,257.126,0
274,1,Canada,20100615,20100506,Female,20100716,1,0,21.2,0,20.625,83.148,0,62.523,0
450,1,United Kingdom,20100602,20100602,Male,20100720,0,0,0,0,26.918,26.918,0,0,0
614,0,United Kingdom,20100605,20100604,Male,20100720,2,0,401.7,0,-54.217,759.223,0,813.44,0
1379,1,Finland,20100616,20100616,Male,20100721,1,0,102.5,0,0,0,0,0,0
1423,1,Netherlands,20100617,20100617,Male,20100721,2,0,23,0,23.15,128.05,0,104.9,0
1663,0,Finland,20100621,20100621,Male,20100721,0,6.46,0,0,88.24,225.6,0,130.9,6.46
58,1,Norway,20100612,20081102,Male,20100722,1,0.747,26.68,0,9.709,60.712,0,50.256,0.747
274,1,Canada,20100615,20100506,Female,20100722,0,1.094,0,0,-0.018,15.037,0,13.961,1.094
2175,1,Finland,20100630,20100630,Male,20100725,0,0,0,0,-210,0,0,0,115
1504,1,Luxembourg,20100618,20100618,Male,20100808,0,0,0,0,0.03,0.03,0,0,0
928,1,Austria,20100609,20100609,Male,20100809,1,0,15,0,14.9,20.6,0,5.7,0
1423,1,Netherlands,20100617,20100617,Male,20100809,15,11.26,1115,0,1115.31,7254.8,0,6128.23,11.26
1423,1,Netherlands,20100617,20100617,Male,20100810,7,8.3,257,0,166.95,1729.05,0,1553.8,8.3
58,1,Norway,20100612,20081102,Male,20100813,3,5.01,327.81,0,-972.529,5512.983,0,6480.502,5.01
58,1,Norway,20100612,20081102,Male,20100815,4,1.423,482.78,0,-920.459,6066.339,0,6985.374,1.423
450,1,United Kingdom,20100602,20100602,Male,20100820,0,0,0,0,32.826,32.826,0,0,0
58,1,Norway,20100612,20081102,Male,20100829,1,0,27.57,0,97.281,2339.435,0,2242.154,0
1663,0,Finland,20100621,20100621,Male,20100902,1,0,50,25,0.4,35.4,63.01,32.98,90.03
58,1,Norway,20100612,20081102,Male,20100906,0,0,0,0,-5.773,17.588,0,23.36,0
1423,1,Netherlands,20100617,20100617,Male,20100910,4,0.7,60,0,60.05,361.05,0,300.3,0.7
1663,0,Finland,20100621,20100621,Male,20100910,1,1.6,50,0,48.07,14222.2,0,14172.53,1.6
274,1,Canada,20100615,20100506,Female,20100915,2,0,21.1,0,5.726,109.845,0,104.12,0
3023,1,Germany,20110610,20110609,Male,20110621,0,0,0,0,17.5,0,68.8,0,31.02
4385,0,Finland,20110621,20110621,Male,20110621,1,0.75,20,20,-180.59,49,961.44,6.4,1184.63
4388,1,Finland,20110621,20110621,Male,20110621,1,0,50,0,-150.13,408.7,0,558.83,0
2483,1,Norway,20110601,20110601,Male,20110624,1,0,106,0,106.106,284.292,0,178.186,0
2862,1,Germany,20110607,20110607,Male,20110624,0,0.08,0,0,-0.08,0,0,0,0.08
4618,0,Norway,20110624,20110624,Male,20110624,1,0,21.2,0,8.922,56.643,0,47.721,0
1800,0,Finland,20100623,20100623,Female,20100923,0,4.51,0,0,-131.21,2173.1,0,2263.5,4.51
2287,1,New Zealand,20110605,20110307,Female,20110606,0,0,0,0,23.601,215.353,0,191.752,0
3719,0,United Kingdom,20110614,20110614,Male,20110614,1,0,11.34,0,11.34,11.34,0,0,0
3723,0,United Kingdom,20110614,20110614,Male,20110614,1,0,11.35,0,0,0,0,0,0
3735,0,Germany,20110614,20110614,Male,20110614,1,0,100,100,-100,0,0,0,0
3736,0,Germany,20110614,20110614,Male,20110614,1,0,100,100,100,0,100,0,0
53,1,Finland,20110611,20081014,Male,20110617,2,0,89,0,0,0,0,0,0
4014,1,Sweden,20110617,20110617,Male,20110617,1,0,19.58,0,19.58,246.023,0,226.443,0
3708,0,United Kingdom,20110614,20110614,Male,20110618,0,3.878,0,0,-3.878,0,0,0,3.878
3770,1,United Kingdom,20110614,20110614,Male,20110618,2,8.561,22.8,11.4,-19.961,0,0,0,8.561
53,1,Finland,20110611,20081014,Male,20110618,1,0,56,0,0,0,0,0,0
3084,0,United Kingdom,20110613,20110610,Female,20110618,0,5.3,0,0,-5.3,0,0,0,5.3
4095,0,Germany,20110618,20110618,Female,20110618,1,0,100,100,100,0,100,0,0
4238,0,Germany,20110620,20110619,Male,20110620,1,0,120,100,-100,0,0,0,0
2240,0,United Kingdom,20110613,20101017,Male,20110620,0,2.845,0,0,-2.845,0,0,0,2.845
3537,0,United Kingdom,20110613,20110613,Male,20110620,0,0,0,0,12.52,6.829,5.691,0,0
3588,1,United Kingdom,20110614,20110613,Male,20110620,1,0,11.38,0,0,0,0,0,0
4318,1,United Kingdom,20110620,20110620,Male,20110620,1,0.057,113.81,113.81,-60.667,0,0,0,0.057
91,1,New Zealand,20110622,20090503,Female,20110622,1,1.328,5.93,0,5.94,40.017,0,32.749,1.328
4680,0,Finland,20110625,20110625,Male,20110626,0,0,0,0,200,0,100,0,0
2377,1,Russian Federation,20110605,20110518,Male,20110605,1,0,100,0,0,0,0,0,0
2746,1,Germany,20110605,20110605,Male,20110605,1,0.85,20,20,18.21,2.46,33.65,1.9,16
